customer_id,credit_score,country,gender,age,tenure,balance,products_number,credit_card,active_member,estimated_salary,churn
15566740,638,Spain,Male,52,2,80646.87234732349,1,0,1,74980.46239088084,0
15664897,672,France,Female,35,2,173997.61531434132,1,1,1,79512.3250139346,1
15585777,687,France,Male,38,3,120031.8814741755,1,1,1,143511.79222630901,0
15650864,507,France,Male,42,6,0.0,2,1,0,34777.23,0
15806709,606,France,Male,32,7,105792.97573905996,1,0,0,55658.570563353846,0
15633818,786,France,Male,32,9,0.0,2,1,0,133112.41,0
15713845,694,France,Male,38,7,142412.31103161242,1,1,0,102315.47067736043,0
15639662,710,France,Male,38,2,0.0,2,1,0,96.27,0
15567013,770,Spain,Male,30,2,0.0,2,1,0,69807.00093912391,0
15777784,741,Spain,Female,43,4,162838.21630214716,1,0,1,109043.01058235973,0
15800251,581,Germany,Female,27,9,48407.17953279997,2,1,0,166932.8102014634,0
15651315,627,France,Male,41,3,0.0,2,1,0,132719.8,0
15651450,664,Germany,Male,28,3,120104.24051016275,2,1,1,148231.58487687883,0
15784218,622,Spain,Male,36,1,0.0,2,1,1,174182.89439031426,0
15572398,635,Spain,Female,38,6,0.0,2,1,1,76683.8989575768,0
15707962,606,France,Male,40,6,119501.88,2,1,0,46774.94,0
15705663,702,Spain,Male,39,5,157756.0933382026,2,1,1,81575.89279457442,0
15645355,658,Germany,Male,35,3,168601.10534416756,1,1,1,59956.18914529858,0
15729557,791,Germany,Male,39,4,121808.33784774075,1,1,0,102715.9442371243,1
15631436,564,France,Male,35,4,0.0,1,1,0,158937.55,0
15583073,773,France,Female,57,4,0.0,1,1,1,33351.75567508142,1
15614361,621,Spain,Male,42,9,108003.40002342111,1,1,1,102329.61772588457,0
15724684,610,Spain,Male,46,5,91897.8,1,1,0,54394.28,0
15700083,627,France,Male,41,2,139146.47839662893,2,1,0,137753.20685224418,0
15636541,679,France,Male,35,6,96897.27491184634,1,0,1,96516.44390148592,0
15796015,646,France,Male,38,3,118683.21937400941,1,0,1,106613.52180830212,0
15787222,676,Germany,Male,28,1,69459.05,2,1,1,128461.29,0
15594270,693,France,Male,38,7,198338.77,2,1,1,14278.18,0
15701524,708,France,Male,37,0,0.0,2,1,0,146278.54493504908,0
15645847,595,Germany,Male,36,2,123157.77498307673,2,1,0,96235.07635998208,0
15708867,673,Spain,Female,40,3,106037.99688446063,3,1,0,63393.05902266103,1
15613140,565,France,Male,34,6,0.0,1,1,1,63173.64,0
15628893,681,France,Male,29,8,0.0,1,1,0,66367.33,0
15764073,553,Spain,Female,38,9,0.0,2,1,1,121503.06921128616,0
15782879,656,France,Male,40,2,0.0,2,1,1,180553.48,0
15635964,597,Germany,Male,62,4,117695.92862855391,1,1,0,96765.83961709494,1
15726087,592,France,Female,62,5,0.0,1,1,1,100941.57,0
15726313,728,Spain,Female,42,4,0.0,2,1,0,84824.8920758902,0
15578073,676,Spain,Male,22,8,0.0,2,0,0,95725.13471247908,0
15786249,641,Spain,Male,30,3,0.0,2,1,0,100871.29773778928,0
15812850,494,Spain,Male,67,5,0.0,2,1,1,85890.16,0
15596972,549,France,Male,36,3,73609.45580060201,1,0,0,131910.59302152132,0
15620579,691,Spain,Female,29,8,0.0,2,0,1,74178.43896775461,0
15768270,580,Spain,Female,31,8,0.0,2,1,0,102875.16317628535,0
15656597,446,Germany,Male,33,2,116098.2910523079,2,1,1,106353.30435549878,0
15699446,816,Germany,Male,26,2,141840.66686530734,2,1,1,92684.12788510461,0
15615004,730,France,Female,37,1,0.0,2,1,1,124364.63,0
15704771,593,France,Female,35,6,133489.12,2,1,1,78101.29,0
15588372,683,Germany,Female,40,9,110351.62467433771,1,0,0,119863.31136387985,0
15681439,734,Germany,Male,27,9,58997.31733002893,2,1,0,111346.89560722778,0
15607509,539,France,Male,38,5,0.0,2,1,0,47388.41,0
15670343,574,Spain,Male,21,6,0.0,2,0,0,143440.94909428424,0
15597968,649,Spain,Male,49,7,0.0,1,1,0,94678.74095553593,1
15658432,688,France,Male,40,6,0.0,1,1,1,47886.44,0
15616431,592,France,Male,35,3,0.0,1,0,1,103661.50580102314,0
15796957,557,Spain,Male,37,9,0.0,3,1,1,88820.5580438967,0
15815552,670,France,Female,42,6,112333.63,1,1,1,65706.86,0
15631871,593,Spain,Female,57,8,130372.25881401301,1,1,1,99661.75890996128,0
15635870,516,Germany,Female,53,5,121454.64649757947,1,1,1,119094.04308932266,1
15596713,786,France,Male,37,7,165896.22,2,1,1,66977.68,0
15684211,702,Spain,Female,45,9,153922.62149080704,1,1,0,52924.66364924713,0
15760521,773,France,Female,49,2,108102.63846637576,1,1,1,97997.25686557306,0
15608408,597,France,Male,38,1,0.0,2,1,0,44317.48503200933,0
15804721,588,France,Male,41,0,141719.68456256873,1,0,0,160849.9847363329,0
15730272,619,France,Male,58,5,152199.33,1,1,1,86022.09,0
15741988,501,Germany,Female,52,8,134723.32462929678,1,1,0,93103.79678959465,1
15771728,653,Germany,Male,42,8,89775.5169646766,2,1,0,69536.34022270444,0
15605113,518,France,Female,27,1,133801.49,1,1,1,143315.57,0
15661945,604,Spain,Female,41,3,0.0,2,1,0,68542.71119067325,0
15783816,726,France,Female,30,5,0.0,2,0,0,68318.07124506535,0
15721207,646,Germany,Female,42,6,94134.09910122039,1,1,0,106134.26936939704,0
15764072,759,France,Female,31,1,109848.6,1,1,1,42012.55,0
15689412,604,France,Female,32,7,127849.38,1,1,0,15798.7,0
15798385,512,Spain,Female,46,3,0.0,2,1,1,56408.14,0
15775339,530,France,Female,29,7,137662.0501970781,1,1,0,88077.50469536845,0
15585256,805,Spain,Male,26,2,0.0,2,1,1,25042.1,0
15797329,632,France,Male,44,5,106389.06394583518,1,1,0,118928.5580162678,1
15780220,627,France,Male,38,9,0.0,1,1,1,115296.88774452916,0
15648951,791,Spain,Male,42,6,0.0,2,1,1,44993.68927428298,0
15752409,617,France,Male,31,6,0.0,2,0,0,174677.47858817098,0
15807524,572,France,Female,38,4,0.0,2,0,0,125471.41684313702,0
15766649,692,France,Male,37,8,94670.03059232079,1,0,0,74742.1643012213,0
15696812,588,Spain,Male,42,8,0.0,2,1,1,131495.70340319042,0
15581295,592,Spain,Female,45,1,0.0,1,1,0,47820.778775588406,0
15663234,508,France,Female,60,7,143262.04,1,1,1,129562.74,0
15741417,633,Spain,Female,34,6,119208.54426648491,2,1,1,82344.93045943545,0
15695174,654,France,Male,29,4,132954.64,1,1,1,146715.07,0
15665168,687,France,Female,43,4,107765.65114302392,2,1,1,127830.10784250752,0
15601503,563,France,Male,31,4,0.0,2,0,0,66290.53912044891,0
15706131,623,Spain,Female,31,8,106528.17802317852,2,1,0,118409.84570382434,0
15782758,632,France,Male,40,5,147650.68,1,1,1,199674.83,0
15591091,644,France,Male,44,5,73348.56,1,1,0,157166.79,1
15715877,821,France,Male,28,2,0.0,2,1,0,46072.52,0
15756918,754,France,Female,38,2,0.0,2,0,0,3524.69,0
15746662,568,Spain,Female,27,1,116320.68,1,0,1,45563.94,0
15626679,585,France,Male,33,2,0.0,2,0,1,27433.266225536667,0
15793343,545,France,Female,30,8,0.0,2,1,1,60195.43099426429,0
15576774,729,France,Female,36,8,0.0,2,0,0,122837.39550892885,0
15801316,523,France,Male,61,8,66250.71,1,1,1,21859.06,0
15800514,502,Germany,Female,27,4,90991.30156407389,2,0,0,117174.68300849349,0
15662232,675,Germany,Male,42,2,92616.64,2,1,0,8567.18,0
15737778,797,Spain,Female,42,3,0.0,1,1,0,93438.93751262028,0
15782096,624,Spain,Female,36,6,0.0,1,1,1,16820.823866292983,1
15783522,711,Spain,Male,38,7,100543.18826174144,1,1,1,93096.5610569955,0
15785373,696,Germany,Female,46,5,174039.8496840815,1,1,0,183074.0752151218,1
15756272,564,Germany,Female,36,8,121474.98090216928,1,1,0,64037.35828701963,1
15615245,719,France,Male,21,4,129868.00128796068,1,1,1,122493.38915391422,0
15600174,532,France,Female,35,7,164564.31818639382,1,1,1,65011.97218209955,0
15752956,622,Spain,Male,30,6,0.0,2,1,1,14701.532803446147,0
15644882,616,Germany,Female,36,10,78249.53,1,1,0,136934.91,0
15766272,550,France,Female,62,0,80597.69902510257,1,1,1,87388.26667676978,0
15800620,729,France,Female,29,9,0.0,2,0,0,170232.8808996067,0
15569764,687,Germany,Female,41,2,154007.21,1,1,0,158408.23,0
15747458,716,Spain,Female,45,3,93047.91610573877,2,1,1,92660.95602292687,0
15573171,637,Spain,Male,66,2,149907.2495629308,1,1,1,51718.39040730936,0
15736769,663,France,Female,27,9,0.0,2,1,0,150850.29,0
15763381,504,France,Male,30,0,85545.82833619075,1,1,1,125143.29172629249,0
15814430,693,Spain,Male,40,9,0.0,1,1,0,66911.79880259863,0
15638607,546,France,Female,52,2,0.0,1,1,0,137332.37,1
15737133,700,France,Male,68,4,111433.11573442636,1,1,1,73202.8179715253,0
15613945,472,France,Female,26,5,0.0,2,1,0,108411.66,0
15659937,655,France,Female,41,7,0.0,2,0,1,46331.804345144774,0
15765287,850,France,Female,38,2,0.0,2,1,0,9015.07,0
15661723,658,Spain,Male,72,5,128088.73566866752,1,0,1,115852.5397084593,0
15766064,559,France,Male,33,9,111060.05,2,1,0,110371.84,0
15649616,586,Spain,Male,60,7,125036.93567993176,1,1,1,135833.58489648183,0
15719017,677,France,Female,33,8,0.0,2,1,1,52236.55211454753,0
15720919,685,France,Male,41,7,0.0,1,1,1,74806.91549866948,1
15706706,644,Germany,Male,33,7,138536.23677030377,2,0,1,124326.11647928416,0
15709653,497,France,Male,32,8,0.0,2,1,0,67364.42,0
15805104,721,France,Female,72,6,0.0,2,0,1,108774.61229292708,0
15622442,619,France,Male,29,5,0.0,2,1,0,194310.1,0
15572801,639,Spain,Male,34,5,139393.19,2,0,0,33950.08,0
15767598,540,Spain,Male,28,8,0.0,2,0,0,197588.32,0
15757897,766,France,Female,26,3,104258.8,1,1,1,428.23,0
15568104,749,France,Female,26,6,0.0,2,0,1,34948.77,0
15763414,671,Germany,Male,31,9,119518.13452954844,1,1,0,52671.14510200164,0
15732265,630,France,Male,33,9,0.0,2,1,0,64804.59,0
15621974,743,France,Female,39,3,123134.89140521584,2,1,0,126914.65946382149,0
15803947,757,Germany,Female,38,7,153344.93143479273,1,0,0,121563.8165205725,1
15720706,529,Spain,Female,39,2,82766.43,1,1,1,122925.44,0
15759290,620,Spain,Male,29,9,0.0,2,1,0,13133.88,0
15651664,615,France,Female,61,1,104267.7,1,1,0,62845.64,1
15795132,733,France,Female,28,2,100651.50458305886,1,1,0,64862.56376751292,0
15811565,693,Spain,Female,42,5,99831.71191706428,1,0,1,155349.73115327614,1
15713774,665,Spain,Female,46,6,8118.019354178221,1,1,0,74432.42223804143,1
15691840,525,France,Female,36,7,129561.91945780432,2,1,1,95747.86788713046,0
15682021,471,Germany,Male,23,6,104592.55,2,1,0,131736.23,0
15612931,709,Spain,Female,53,5,120596.05972416152,1,1,1,103947.49405975342,0
15676707,596,Spain,Female,40,3,0.0,2,1,0,96020.94727658392,0
15601383,744,Spain,Male,41,4,109348.54705644713,1,1,0,93798.14825907952,0
15662662,573,France,Female,30,6,0.0,2,1,0,66190.21,0
15752694,664,France,Female,31,6,75272.6164346146,1,0,1,141338.13259673925,0
15590683,647,France,Female,38,8,161573.2614677014,1,0,1,99479.28637774728,0
15773591,787,France,Male,46,7,117685.31,2,1,1,93360.35,0
15723620,588,France,Male,37,7,0.0,2,0,1,16713.28314045227,0
15671779,570,France,Male,39,5,0.0,2,0,0,97958.90147247637,0
15672966,681,France,Female,64,8,0.0,2,1,1,92567.13602744052,0
15624667,682,France,Male,36,5,138088.38967964333,1,1,1,123209.6660875869,0
15812888,471,France,Male,40,2,0.0,3,1,1,143002.2180719383,1
15724154,625,Germany,Female,49,4,128504.76,1,1,0,126812.63,1
15749540,585,France,Male,36,7,0.0,2,1,0,94283.09,0
15621063,523,France,Female,40,7,102390.57879116914,1,1,0,98154.45515374323,0
15661626,732,Germany,Female,45,6,98792.4,1,1,0,81491.7,1
15698703,628,Germany,Male,40,5,181768.32,2,1,1,129107.97,0
15801431,675,Spain,Female,45,8,100847.16297763702,1,1,1,99427.69077415571,0
15649451,773,France,Male,29,9,0.0,2,0,1,124722.92962247672,0
15626156,655,France,Female,60,3,0.0,2,1,1,86981.45,0
15606158,633,France,Female,42,9,0.0,1,1,0,108431.97859779194,0
15589496,792,France,Male,32,4,122553.96405975803,2,0,0,84073.54158775027,0
15730345,647,France,Female,35,2,97940.35292546282,1,1,1,73035.71590210713,0
15572038,678,Germany,Male,37,9,108694.09689130206,1,1,0,146401.9445321096,1
15643439,608,France,Male,49,10,0.0,2,0,1,137785.91805789983,0
15604158,587,France,Female,38,10,0.0,2,1,1,81106.51855411998,0
15657396,806,France,Male,31,9,0.0,2,0,1,140168.36,0
15709478,622,France,Male,37,1,104203.69227918949,2,0,1,74857.37434087657,0
15628824,672,Spain,Female,39,5,155070.1908814457,1,0,1,113153.94442372538,0
15814519,648,France,Female,37,7,0.0,2,1,0,194238.92,0
15636520,624,France,Male,27,1,185450.407841552,1,0,0,170005.30524725065,0
15794414,522,Spain,Male,51,8,69832.11039976301,1,1,1,106606.5846342111,0
15643671,669,Germany,Male,49,5,107931.72979808376,2,1,0,77920.4293211679,1
15700650,672,France,Male,34,2,0.0,2,0,0,85766.42713382741,0
15680224,704,France,Female,25,6,0.0,2,1,1,111801.65294068797,0
15784286,616,Spain,Male,39,6,117078.89205752953,1,1,1,95716.49409480761,0
15693996,477,France,Male,34,1,106102.29642419862,1,0,0,61688.85667785941,0
15764343,688,Spain,Female,46,8,155681.72,1,1,0,26287.21,0
15704168,560,Germany,Male,40,7,129871.93249324709,1,0,0,185011.47614826018,1
15680197,665,France,Male,42,10,0.0,2,1,1,82465.65449200552,0
15633729,505,France,Male,37,10,111235.88247943897,1,1,1,81399.75868278166,0
15577683,547,France,Female,28,4,0.0,2,1,1,115782.4155269869,0
15800746,659,France,Male,44,7,109816.83204930597,1,1,1,87676.16801257838,0
15788686,538,Spain,Male,40,8,0.0,2,1,1,25554.4,0
15742798,804,France,Female,23,7,154571.1677453382,1,1,0,142467.98311550124,1
15596647,731,France,Male,54,8,106953.15359955058,1,1,1,132685.31043328776,0
15756070,609,France,Female,40,3,0.0,2,0,1,113600.51563006836,0
15775116,572,France,Male,30,3,0.0,2,0,0,121547.52709267857,0
15575428,730,France,Female,35,1,128440.7221363887,2,1,1,34812.873365495376,0
15654074,653,France,Male,38,8,119315.75,1,1,0,150468.35,0
15695872,712,France,Female,30,1,89571.59,1,1,1,177613.19,0
15568885,616,Germany,Female,35,8,103154.6558028361,1,1,0,105781.8166974775,0
15725036,715,France,Male,42,9,118367.90385713812,1,1,1,75153.07272474671,0
15632665,836,France,Male,60,1,14794.086066817443,1,1,1,123174.15981438039,1
15571476,634,Spain,Male,37,1,118693.09179302829,1,0,0,80515.486088596,0
15776850,749,Spain,Female,43,1,124209.02,1,1,1,167179.48,0
15623649,619,Spain,Male,30,2,0.0,2,1,1,122496.51893079646,0
15751131,839,Spain,Female,41,8,147689.68276594003,1,1,1,143961.8704552656,0
15688128,560,Spain,Male,34,8,107122.72257957459,1,0,1,151989.70840887298,0
15678412,632,France,Female,41,8,95320.03345242297,1,0,0,90621.07393387386,0
15770291,759,France,Female,30,9,0.0,2,0,0,170917.56292056592,0
15583392,747,Germany,Male,37,9,135776.36,3,1,0,85470.45,1
15690731,645,France,Male,40,6,131411.24,1,1,1,194656.11,0
15697948,734,Spain,Female,36,3,0.0,2,1,1,148784.7501550596,0
15608328,753,Spain,Female,38,7,0.0,2,0,0,103944.1009183856,0
15766378,757,France,Female,41,10,113413.98795928557,2,1,1,95583.20568023842,0
15600813,711,France,Male,52,9,109978.84898155525,1,1,1,86537.93049559751,0
15706217,645,Germany,Male,28,7,117466.03,2,1,1,34490.06,0
15601417,681,France,Male,32,3,148884.47,2,1,1,90967.37,0
15610972,701,Germany,Female,44,6,133277.82483931893,1,0,0,103153.89825905836,1
15674620,720,Germany,Female,35,8,100168.90645444304,2,0,1,151185.65604361476,0
15785350,515,Germany,Male,21,7,103626.39601416128,1,1,0,143025.08600357975,0
15749119,710,France,Female,31,3,0.0,2,1,1,112289.06,0
15756535,745,Germany,Male,38,6,112318.32015697606,1,1,1,101288.51258533183,0
15700965,724,France,Female,32,6,0.0,2,1,1,150026.79,0
15791851,731,France,Female,34,0,178282.75513993605,1,1,1,117068.2979560282,0
15717156,507,Germany,Male,29,3,145191.55990177876,2,1,1,102908.47375361095,0
15740846,556,France,Male,40,5,125909.85,1,1,1,95124.4,0
15573284,589,France,Female,36,2,0.0,2,0,0,124570.68163004523,0
15729083,674,France,Male,36,2,154525.7,1,0,1,27468.72,0
15611612,609,France,Female,31,1,0.0,1,1,0,102810.17923077909,0
15694381,654,France,Male,48,7,55620.3970990721,1,1,0,74302.26434066916,0
15651737,618,Spain,Male,43,1,99949.48713120288,1,1,1,30178.08456599102,0
15663168,662,France,Male,35,9,109523.09331917782,1,1,0,93039.31646414143,0
15643426,481,Germany,Female,35,7,112419.54091847253,1,0,0,108522.10487476572,0
15618245,714,Germany,Male,28,1,118381.55076978097,2,1,0,84693.62742145096,0
15717527,647,France,Female,49,9,105250.75152614455,1,1,0,91398.32722749432,0
15793478,593,Germany,Female,39,8,151391.68,1,1,0,27274.6,1
15642248,608,Spain,Male,66,8,123935.35,1,1,1,65758.19,0
15640377,526,France,Female,36,0,0.0,2,1,0,97767.63,0
15723950,716,Spain,Male,39,2,68669.38643739298,1,1,1,83612.74425301555,0
15590327,624,Germany,Female,40,10,161066.1346373814,1,1,0,100606.01680031409,0
15706199,645,Spain,Male,38,6,105435.64577304535,1,0,0,107249.7390640902,0
15671514,677,Spain,Female,29,8,0.0,2,0,1,93257.34427241523,0
15727041,624,France,Male,71,7,0.0,2,1,1,108841.83,0
15738063,631,France,Male,29,2,0.0,2,1,1,18581.84,0
15711733,777,France,Male,50,5,0.0,2,0,1,123097.28579661215,0
15652320,588,France,Male,40,5,0.0,2,0,0,100727.68,0
15634180,729,Germany,Male,26,4,97268.1,2,1,0,39356.38,0
15694566,599,France,Female,41,9,0.0,2,0,0,110450.03946994021,1
15726103,689,Germany,Female,55,1,76296.81,1,1,0,42364.75,1
15646351,553,Spain,Male,28,7,0.0,2,1,0,111057.49146656532,0
15730044,765,Germany,Female,40,6,72996.53329085224,2,1,1,102367.35637581897,1
15795186,530,France,Male,37,5,0.0,1,1,0,132406.24792494823,0
15784890,720,Spain,Female,31,8,0.0,2,1,0,130086.3646216387,0
15694125,669,France,Male,57,5,0.0,2,1,1,56875.76,0
15565891,713,France,Male,39,8,0.0,2,1,0,35379.59467941153,0
15674254,554,Spain,Female,45,4,0.0,2,1,1,193412.05,0
15775206,714,France,Male,36,10,0.0,2,0,0,131938.22111684352,0
15797627,733,Spain,Male,54,0,116014.57904603601,1,0,1,97126.3688288657,0
15649853,668,France,Female,46,2,0.0,1,1,1,105287.23110017517,0
15610379,599,France,Male,30,9,105443.68,1,1,1,121124.53,0
15659800,580,Spain,Female,49,1,0.0,1,0,1,114208.81066194558,1
15716236,499,France,Male,35,10,0.0,2,1,0,10722.54,0
15672053,534,Spain,Male,37,4,0.0,2,0,0,15651.93727073409,0
15663933,610,Germany,Female,36,8,96378.44894265984,1,1,0,84295.18306143371,1
15814236,535,Spain,Female,38,2,94941.95615033388,1,1,1,132879.53201963328,0
15583597,706,Spain,Male,45,1,107625.98248912858,1,1,1,96565.63913264209,0
15607395,701,France,Female,35,9,140778.6764467341,2,1,0,104895.05071440357,0
15694556,689,France,Female,58,2,58557.6224067182,1,1,0,117067.49451053611,1
15744109,827,France,Male,32,5,29877.51665359117,1,1,1,48616.090499929545,0
15800688,497,Spain,Female,38,7,0.0,2,0,0,129183.05267707846,0
15810878,554,Spain,Female,43,7,119033.48211389333,1,0,1,73525.0168341344,0
15587835,850,France,Male,40,5,129756.33282892419,1,0,1,133949.34923297085,0
15763515,513,France,Male,30,5,0.0,2,1,0,162523.66,0
15725882,635,Germany,Female,36,1,113581.56466935434,2,1,1,105360.32565011269,0
15788022,761,Germany,Male,42,3,93214.11043247917,2,0,1,54580.72358347591,0
15663917,596,France,Male,41,3,98603.49280886713,1,0,1,144405.4174336557,0
15656865,648,France,Male,71,8,93977.4346706429,1,1,1,83086.97180100753,0
15667971,599,Germany,Female,33,6,110456.59777278797,2,1,1,103895.57747375613,0
15800366,546,France,Male,29,5,0.0,1,1,1,94823.95,0
15717231,706,Spain,Male,38,3,119984.9816142648,1,0,0,84451.64060202027,0
15643188,667,Germany,Female,46,7,90150.8803643078,2,1,0,83899.90797732215,1
15671351,603,Spain,Male,37,1,0.0,2,1,0,101302.40532411887,0
15573628,754,Germany,Female,49,7,144457.77699887092,1,1,0,107337.01300948215,1
15698953,660,Spain,Male,36,1,0.0,2,1,1,174543.02443497023,1
15753888,623,Spain,Female,62,7,117444.58973153868,1,1,1,106573.31130482026,1
15737961,520,Germany,Female,29,1,117755.22663495202,2,1,1,83392.15324258406,0
15801701,645,Spain,Female,34,9,0.0,2,1,1,156007.31934169284,0
15684419,687,Spain,Female,33,8,0.0,3,1,0,130493.32841150412,0
15794266,559,France,Male,32,9,145303.52,1,1,0,103560.98,0
15810711,717,Germany,Male,38,4,128994.13709414293,2,1,1,85538.96330006272,0
15771270,638,France,Female,31,8,134963.9383022677,1,1,1,54736.71829787129,0
15607786,690,France,Male,26,7,156630.3834859928,1,0,1,167513.58131209275,0
15624519,656,Germany,Female,49,9,97092.87,1,1,0,74771.22,1
15799910,781,France,Male,30,2,0.0,2,1,0,112239.99220118494,0
15602479,634,Spain,Male,34,4,94106.97148614327,1,1,1,88686.50470831103,0
15617419,628,Germany,Female,33,10,112843.12534941528,2,1,1,81910.043260647,0
15657603,850,France,Female,35,6,81684.97,1,1,0,824.0,0
15570379,655,Spain,Male,51,7,117721.24871732053,1,0,0,85768.3752554711,1
15772996,600,Germany,Male,42,3,143985.08198925765,2,1,1,98373.74651309288,0
15729574,623,France,Male,70,4,0.0,2,1,1,175145.06043877068,0
15737267,676,France,Female,49,1,0.0,1,1,0,79342.31,1
15799128,587,Spain,Female,43,9,112597.32894191913,1,0,1,138216.93594523682,0
15813327,710,France,Male,21,4,109130.96,2,1,1,56191.99,0
15711921,706,France,Male,29,6,0.0,2,1,1,64829.713219893456,0
15654300,509,Germany,Male,34,9,84854.97683226089,2,0,1,137849.18028515577,0
15569945,518,Spain,Male,30,1,0.0,2,1,0,70883.53632961829,0
15569666,555,France,Female,45,4,0.0,1,0,0,99360.16258973257,1
15681887,778,Germany,Male,29,1,91515.73787112949,2,1,1,164179.9533249118,0
15608873,665,France,Male,52,3,0.0,1,0,0,154069.23094445214,1
15762091,630,Germany,Female,23,7,130017.82758605521,1,1,1,103450.88692213559,0
15722053,577,France,Male,32,3,0.0,2,0,1,27954.50698474461,0
15782100,565,Spain,Male,26,3,53692.81883114884,1,1,1,85518.12599400213,0
15765300,617,Germany,Male,40,5,88215.67798870656,3,1,0,92802.71069300159,0
15743570,481,France,Female,34,5,0.0,2,1,1,125253.46,0
15608541,509,France,Male,46,1,98932.70786931856,1,1,0,105373.83644952968,1
15750671,517,Spain,Male,34,6,0.0,2,1,0,104442.70094724992,0
15813659,558,France,Male,54,7,0.0,1,1,0,38507.27900682407,1
15757867,590,France,Female,27,9,161030.71148880618,1,1,0,107238.11518368378,0
15652914,711,Spain,Female,40,6,0.0,1,0,1,162475.46342896947,0
15723818,453,France,Female,34,5,131730.31336612167,2,1,0,109906.5230249197,0
15713819,534,France,Male,47,2,101191.71115568513,1,1,1,62732.23991333573,0
15656484,682,France,Male,40,4,0.0,2,1,1,140745.91,0
15778515,756,France,Male,35,3,106171.04756969816,1,0,0,133525.84769519445,0
15803840,729,France,Female,32,9,0.0,2,0,0,150803.44,0
15735339,656,France,Male,38,4,0.0,1,1,0,73807.69622460305,0
15600392,708,France,Female,48,7,146881.15324694468,2,0,1,118410.44564225021,1
15625740,646,Germany,Male,63,3,133196.49877139134,2,1,1,66626.13747557208,0
15663817,712,France,Male,49,5,0.0,1,1,1,115624.10160511853,0
15734461,568,France,Male,32,2,119358.42128805215,1,1,1,77491.50454461457,0
15780142,628,France,Male,42,2,92880.32446918153,1,1,0,63820.93102289818,0
15709920,486,France,Female,35,2,124554.88642873794,1,0,0,100949.61407409985,1
15684248,656,Spain,Male,21,7,0.0,2,1,1,87595.15108149439,0
15643158,598,France,Female,40,9,0.0,1,1,0,68462.59,1
15693902,597,France,Male,19,2,0.0,2,1,1,91036.74,0
15578307,512,France,Female,33,6,121685.31,2,1,1,83681.97,0
15585379,704,France,Male,39,2,111525.02,1,1,0,199484.96,0
15758510,505,France,Male,23,7,0.0,2,0,0,151482.3244520501,0
15692918,594,Spain,Male,37,10,108652.42404108589,1,1,1,116818.71319240719,0
15705301,683,France,Male,41,6,95696.52,2,1,1,184366.14,0
15718231,484,France,Male,28,1,83235.06969812901,2,1,1,103789.87721962086,0
15567991,787,France,Male,29,0,130242.29284095793,2,0,1,68017.85012117474,0
15772650,763,France,Male,59,9,134052.04734055008,1,0,1,148552.89012568435,1
15574795,486,France,Female,39,2,70772.42865306226,1,1,1,88837.99586968154,0
15706036,505,Germany,Male,37,9,129114.60003191246,2,1,1,26134.70391862872,0
15723856,602,France,Female,29,3,88814.4,2,1,1,62487.97,0
15812920,649,France,Male,40,6,144243.2181361242,1,0,1,114029.5873817997,0
15691287,700,Germany,Male,36,1,129160.84931578305,1,1,0,88105.42757426473,1
15804797,467,Germany,Female,53,1,128395.26755753743,1,1,1,45707.919942760454,1
15708650,727,France,Female,31,2,52192.08,2,0,1,160383.47,0
15712777,482,France,Male,38,4,124976.19,1,1,0,35848.12,0
15786469,702,France,Female,33,1,0.0,2,1,0,90064.65482058105,0
15669219,581,Germany,Male,35,3,106870.62579417654,1,1,0,49415.96277692406,0
15641004,591,France,Female,46,10,143728.4885974836,1,0,1,134203.02126382064,0
15648067,583,France,Male,39,1,129299.28,2,1,0,73107.6,0
15704014,740,Germany,Male,40,8,145846.4877054643,2,1,0,148854.0964457419,0
15645136,750,Spain,Male,29,1,133189.59811824159,1,1,0,82867.85971559431,0
15709604,796,France,Male,24,3,111314.22659346793,1,1,0,91981.49505002782,0
15713637,690,France,Male,36,1,102899.4492540811,1,1,0,137236.7221385246,0
15793901,632,France,Female,27,2,0.0,2,0,0,125296.82295529272,0
15569759,585,France,Female,29,4,0.0,2,1,0,94189.11177282146,0
15712930,585,France,Male,35,3,0.0,1,0,0,148124.65417375512,0
15586504,694,France,Male,40,9,0.0,2,1,0,40463.03,0
15677317,588,France,Female,31,4,122158.31784031959,1,1,1,136367.04111248613,0
15664270,639,Germany,Male,42,8,140071.04497290633,3,1,0,101189.14994567035,1
15731519,511,France,Female,30,5,0.0,2,1,0,143994.86,0
15745623,788,France,Male,32,4,112079.58,1,0,0,89368.59,0
15813862,526,Spain,Male,62,7,132778.8802936774,2,1,1,55245.17118284508,0
15641934,741,Spain,Female,48,8,80899.30874818636,1,1,0,134823.70600531113,1
15713043,691,France,Female,33,6,0.0,2,1,1,100408.31,0
15700749,481,France,Female,39,6,0.0,1,1,1,24677.54,0
15697567,752,France,Male,33,4,0.0,2,1,1,39570.78,0
15715414,637,France,Female,37,6,117232.72042988117,1,0,0,102694.99631065883,0
15639530,685,Spain,Male,41,2,40188.834515139104,1,1,1,62061.76670569676,0
15726058,787,Germany,Male,28,7,135972.1633051333,2,0,1,129149.09910427134,0
15725665,643,France,Male,48,7,185967.98540000003,1,1,0,85783.76957692407,1
15698872,631,France,Female,40,2,0.0,2,1,0,118361.75643877522,0
15812184,680,France,Female,32,2,0.0,1,1,0,108289.39635705501,0
